time;latitude;longitude;depth;mag;updated;magNst
2001-09-17T02:21:45.490Z;31.818;131.656;33;4.7;2014-11-07T01:13:48.675Z;1
2004-12-13T17:27:03.000Z;31.822;129.322;16.3;5.1;2016-11-10T00:54:54.190Z;
2004-12-12T05:30:38.260Z;31.823;129.485;15;4.6;2014-11-07T01:24:15.992Z;
2012-02-28T16:23:03.400Z;31.828;131.639;52.1;4.6;2014-11-07T01:47:05.545Z;13
2017-06-16T13:39:52.710Z;31.8692;131.7773;31.36;4.7;2017-08-18T23:13:30.040Z;60
2015-04-18T09:34:54.260Z;31.9061;132.0243;35;4.5;2015-06-26T23:15:56.040Z;44
2014-08-28T19:32:00.400Z;31.918;132.0843;10;4.5;2014-11-29T00:09:18.000Z;13
2015-11-15T05:13:57.810Z;31.9194;128.8519;10;4.8;2016-02-13T02:08:22.040Z;58
2002-07-15T19:57:59.260Z;31.925;131.612;33;4.5;2014-11-07T01:16:04.255Z;17
2012-10-25T16:54:16.050Z;31.926;131.611;34.5;4.8;2014-11-07T01:49:08.651Z;86
2009-04-05T09:36:26.240Z;32.007;131.417;26;5.8;2017-04-26T18:09:09.427Z;
2018-07-13T08:19:36.990Z;32.0106;129.0367;18.52;4.5;2018-10-02T16:40:37.040Z;26
2005-12-10T09:32:10.260Z;32.018;131.955;30.2;4.5;2014-11-07T01:27:52.441Z;
2012-08-16T23:46:48.540Z;32.024;130.009;23.4;4.9;2015-03-24T01:32:07.744Z;105
2012-06-04T06:51:01.060Z;32.071;130.894;15.6;4.7;2014-11-07T01:48:00.526Z;26
2014-05-04T10:01:09.550Z;32.0747;132.0353;40.64;4.5;2014-07-27T21:51:20.000Z;15
2015-08-25T22:51:36.710Z;32.0765;131.733;36.49;5.2;2015-11-24T02:09:36.040Z;35
2003-11-30T03:45:37.830Z;32.08;130.177;10;4.5;2014-11-07T01:20:34.591Z;11
2011-02-28T00:04:34.420Z;32.085;131.672;40.8;4.7;2014-11-07T01:43:44.630Z;14
2014-08-28T19:14:35.550Z;32.0864;132.0682;20;5.8;2015-04-07T06:53:20.555Z;
2006-02-03T15:11:59.820Z;32.098;129.854;35.4;4.8;2014-11-07T01:28:15.493Z;
2002-03-08T13:02:41.620Z;32.123;131.901;38.4;4.6;2014-11-07T01:15:06.113Z;1
2012-06-19T18:35:35.600Z;32.124;132.107;41.7;4.8;2014-11-07T01:48:07.049Z;21
2014-07-20T13:30:21.290Z;32.1242;134.3928;26.32;4.6;2014-10-17T21:12:12.000Z;14
2017-12-04T07:54:17.330Z;32.1981;131.6259;62.53;4.5;2018-02-28T02:32:25.040Z;30
2009-10-28T17:37:09.940Z;32.332;131.907;42.6;4.8;2014-11-07T01:39:58.981Z;
2016-06-12T13:08:15.690Z;32.3762;130.5085;10;4.5;2016-08-25T01:22:52.040Z;64
2002-11-04T04:35:57.760Z;32.393;131.55;33;5.4;2015-05-13T18:53:45.000Z;71
2017-05-24T14:35:00.450Z;32.4132;131.061;126.35;4.5;2017-08-10T01:34:00.040Z;37
2018-07-03T11:38:48.190Z;32.4682;132.0448;40.21;4.5;2018-09-27T14:03:39.040Z;110
2005-06-02T19:16:41.840Z;32.495;130.548;10;4.5;2014-11-07T01:26:04.995Z;
2009-08-05T03:51:15.620Z;32.538;131.856;45.6;5;2016-11-10T02:15:43.306Z;
2016-04-14T12:42:24.870Z;32.5394;130.6376;10;4.7;2016-06-21T01:14:12.040Z;60
2014-04-03T15:46:44.620Z;32.5421;132.0696;37.4;4.6;2014-06-11T06:06:06.000Z;59
2011-10-19T02:36:53.540Z;32.557;131.22;89.4;4.9;2014-11-07T01:46:07.858Z;15
2016-04-19T08:52:14.800Z;32.5574;130.6136;5.4;5.3;2016-06-27T23:02:16.040Z;
2012-01-29T18:18:24.190Z;32.588;131.806;62.4;5.1;2015-03-24T02:24:06.334Z;38
2016-04-15T20:34:13.850Z;32.5936;130.5146;10;4.5;2016-06-27T23:01:43.040Z;31
2006-03-27T02:50:26.370Z;32.602;132.157;34.8;5.5;2017-04-26T18:05:31.542Z;
2018-10-15T00:12:55.680Z;32.6162;130.6042;10;4.5;2018-10-30T05:00:22.147Z;34
2017-04-19T03:46:33.480Z;32.6299;130.1012;10;4.7;2017-07-11T01:48:37.040Z;65
2003-07-05T23:30:25.440Z;32.63;135.977;33;5.1;2016-11-09T22:54:55.951Z;
2013-04-24T23:47:20.400Z;32.631;131.486;67;4.7;2014-11-07T01:50:38.670Z;53
2017-03-02T14:53:42.590Z;32.6336;132.1018;44.42;5.3;2017-05-24T02:48:13.040Z;22
2016-04-19T11:47:04.690Z;32.6339;130.5398;10;4.8;2016-06-27T23:02:17.040Z;15
2016-04-15T23:20:42.030Z;32.6489;130.6516;10;4.5;2016-06-27T23:01:45.040Z;13
2016-04-16T19:46:49.290Z;32.6555;130.677;4.51;4.6;2016-06-27T23:01:52.040Z;71
2012-10-09T20:49:35.430Z;32.657;132.349;37.6;4.7;2014-11-07T01:49:04.245Z;32
2016-04-14T13:22:19.040Z;32.6649;130.687;10;4.8;2016-11-19T12:09:27.045Z;27
2016-04-16T05:27:05.580Z;32.6704;130.6829;10;4.6;2016-06-27T23:01:48.040Z;34
2016-04-15T16:38:21.450Z;32.6729;130.7928;10;4.8;2016-06-27T23:01:39.040Z;47
2016-06-18T11:46:55.880Z;32.677;130.584;9.43;4.8;2016-08-27T02:15:27.040Z;105
2016-04-14T13:38:43.590Z;32.6823;130.7151;10;4.8;2016-11-19T12:12:10.165Z;40
2017-05-04T05:22:25.440Z;32.6882;130.6545;10;4.6;2017-07-29T03:16:20.040Z;20
2016-04-14T16:53:02.170Z;32.6909;130.7685;10.68;4.6;2016-06-21T01:14:13.040Z;13
2016-08-31T10:46:02.630Z;32.6935;130.57;10;4.9;2016-11-29T01:28:48.040Z;
2015-11-03T15:55:40.180Z;32.6969;131.9769;42.37;4.5;2016-01-30T02:11:05.040Z;23
2016-04-14T15:03:47.240Z;32.6973;130.7204;8;6;2017-10-11T21:24:52.616Z;
2016-04-15T16:43:07.560Z;32.6976;130.8055;10;5.2;2016-06-27T23:01:39.040Z;9
2016-04-17T10:23:41.130Z;32.6991;130.5764;3.47;4.7;2016-06-27T23:01:58.040Z;79
2016-04-14T15:34:17.430Z;32.7017;130.7679;10;4.7;2016-06-21T01:14:12.040Z;91
2016-05-12T16:03:18.140Z;32.7069;130.5734;8.33;4.5;2016-07-20T18:10:54.040Z;19
2016-04-14T13:43:15.870Z;32.7076;130.6892;10;4.5;2016-06-21T01:14:12.040Z;14
2016-04-15T16:44:06.860Z;32.7091;130.7194;10;5.3;2017-10-11T21:25:32.359Z;85
2016-04-15T19:51:24.040Z;32.7106;130.7408;4.05;4.7;2016-06-27T23:01:43.040Z;37
2016-04-14T17:14:36.340Z;32.7113;130.6768;10;4.5;2016-06-21T01:14:13.040Z;31
2016-04-14T15:06:22.190Z;32.716;130.6904;10;5.3;2016-06-21T01:14:12.040Z;174
2016-04-16T07:02:01.850Z;32.7232;130.6626;9.12;5.1;2016-06-27T23:01:48.040Z;
2017-05-11T11:21:26.450Z;32.7276;130.6055;10;4.8;2017-08-01T23:02:29.040Z;30
2016-04-16T02:02:51.200Z;32.7316;130.6831;5.69;4.8;2016-06-27T23:01:47.040Z;113
2016-04-16T12:05:06.020Z;32.733;130.6863;9.9;4.5;2016-06-27T23:01:49.040Z;31
2016-08-31T21:33:49.530Z;32.7389;130.5806;9.74;4.6;2016-11-29T01:28:48.040Z;32
2016-04-15T17:04:11.230Z;32.7415;130.7325;9.24;4.6;2016-06-27T23:01:39.040Z;63
2016-04-14T15:50:31.400Z;32.7422;130.7298;10;4.5;2016-06-21T01:14:13.040Z;39
2016-04-14T13:07:35.490Z;32.7429;130.8235;10;5.4;2016-11-19T12:09:11.671Z;
2016-04-14T20:10:37.370Z;32.7456;130.7048;10;4.7;2016-06-21T01:14:13.040Z;73
2018-08-22T09:23:39.030Z;32.7493;130.6459;10;4.5;2018-11-01T17:50:54.040Z;17
2016-04-15T22:23:55.040Z;32.7537;130.7439;10;4.6;2016-06-27T23:01:45.040Z;15
2016-04-14T14:29:57.880Z;32.7574;130.8119;10;4.5;2016-06-21T01:14:12.040Z;19
2012-03-11T22:58:11.460Z;32.759;130.75;31.2;4.6;2014-11-07T01:47:13.831Z;7
2016-04-19T03:52:13.670Z;32.762;130.6892;7.03;4.5;2016-06-27T23:02:13.040Z;4
2016-04-28T06:30:52.390Z;32.7625;130.4733;10;4.9;2016-07-08T02:49:26.040Z;123
2016-04-14T22:46:53.490Z;32.7627;130.7115;10;4.5;2016-06-21T01:14:13.040Z;44
2016-04-16T08:40:20.280Z;32.7657;130.5546;3.34;4.7;2016-06-27T23:01:49.040Z;27
2016-04-15T16:33:20.400Z;32.7665;130.8229;10;5.3;2016-06-27T23:01:38.040Z;51
2016-10-21T18:33:46.130Z;32.7777;131.8899;48.26;4.9;2017-01-20T00:31:00.040Z;121
2016-04-14T14:43:41.580Z;32.7805;130.7516;10;4.9;2016-06-21T01:14:12.040Z;43
2016-04-14T12:26:35.730Z;32.788;130.7042;9;6.2;2017-10-11T21:24:38.309Z;
2016-04-15T19:05:49.150Z;32.7884;130.7323;8.78;4.5;2016-06-27T23:01:42.040Z;34
2016-04-15T16:25:06.220Z;32.7906;130.7543;10;7;2018-10-23T21:55:04.218Z;
2018-02-18T18:31:36.430Z;32.802;132.1368;42.04;5;2018-05-15T06:29:15.040Z;28
2001-04-25T14:40:06.040Z;32.824;132.023;33;5.7;2017-04-26T17:58:55.507Z;
2016-04-16T00:48:32.810Z;32.8404;130.7768;9.07;5.2;2016-06-27T23:01:47.040Z;
2016-04-17T23:35:43.590Z;32.8492;130.7121;10;4.6;2016-06-27T23:02:03.040Z;78
2016-04-14T22:29:56.820Z;32.8511;130.7839;10;4.6;2016-06-21T01:14:13.040Z;34
2016-04-15T23:08:51.490Z;32.8526;130.7623;10;4.6;2016-06-27T23:01:45.040Z;29
2016-04-15T16:30:46.470Z;32.8598;131.8011;10;5.1;2016-06-27T23:01:38.040Z;7
2017-06-20T14:27:41.000Z;32.8717;132.036;36.76;5;2017-08-23T16:35:45.040Z;13
2016-04-16T13:05:58.860Z;32.8815;130.7501;10;4.5;2016-06-27T23:01:50.040Z;4
2011-10-05T14:33:28.740Z;32.912;130.798;15.5;4.8;2015-03-24T02:19:18.626Z;17
2016-04-15T18:03:10.940Z;32.9196;131.0212;4.35;5.4;2016-06-27T23:01:40.040Z;12
2016-04-15T16:45:56.680Z;32.9241;130.8091;10;5.7;2017-10-11T21:25:39.090Z;
2016-04-16T15:14:52.990Z;32.9386;130.9457;10;4.7;2016-06-27T23:01:51.040Z;37
2016-04-15T21:40:01.520Z;32.9476;130.9111;10;4.5;2016-06-27T23:01:44.040Z;15
2017-07-01T15:58:24.120Z;32.9626;131.1133;15.41;4.5;2017-09-27T02:03:21.040Z;38
2016-04-15T19:24:27.770Z;32.9695;130.9231;13.19;4.6;2016-06-27T23:01:42.040Z;53
2016-05-05T01:31:32.150Z;32.9914;130.9774;16.83;4.6;2016-07-19T20:03:13.040Z;37
2017-06-09T14:36:26.290Z;32.9925;130.0692;11.87;4.7;2017-08-16T02:42:21.040Z;31
2016-04-16T05:03:57.930Z;32.9995;131.1284;9.24;4.6;2016-06-27T23:01:48.040Z;29
2009-08-09T16:01:26.840Z;33.001;131.05;305.7;4.8;2014-11-07T01:39:29.337Z;
2016-04-15T18:55:53.500Z;33.0051;131.1569;13.22;5.5;2017-10-11T21:25:49.402Z;10
2016-04-18T11:42:00.220Z;33.0143;131.0991;10.46;5.5;2017-10-11T21:26:41.541Z;
2015-07-12T17:52:06.170Z;33.0229;131.7493;53;5.5;2016-11-10T21:48:52.697Z;
2004-09-05T12:42:18.090Z;33.025;134.303;10;4.5;2014-11-07T01:23:25.783Z;2
2005-12-31T13:26:42.220Z;33.04;131.307;125.7;4.7;2014-11-07T01:27:58.512Z;
2016-04-15T19:01:58.950Z;33.0808;131.1656;10;4.6;2016-06-27T23:01:42.040Z;9
2016-04-15T18:16:42.610Z;33.0883;130.8645;18.99;4.5;2016-06-27T23:01:41.040Z;47
2016-04-15T18:20:49.930Z;33.0919;131.0131;19.81;4.5;2016-06-27T23:01:41.040Z;18
2007-06-07T08:22:18.830Z;33.119;131.429;23.9;4.5;2014-11-07T01:32:39.999Z;
2006-06-11T20:01:26.350Z;33.134;131.145;140;6.3;2017-04-26T18:06:00.044Z;
2015-09-02T07:07:46.940Z;33.1732;134.5449;16.54;4.7;2015-12-01T00:36:10.040Z;118
2004-09-05T16:06:42.730Z;33.209;131.3317;10;4.5;2014-11-07T01:23:26.018Z;10
2016-04-20T20:16:52.830Z;33.2495;131.4328;8.02;4.5;2016-06-27T23:02:29.040Z;12
2016-04-15T22:11:40.270Z;33.2528;131.3738;10;5.1;2016-06-27T23:01:45.040Z;15
2009-06-25T14:03:56.270Z;33.276;130.754;14.4;4.5;2014-11-07T01:39:11.656Z;
2014-08-02T16:09:56.580Z;33.2997;131.6528;94.87;4.7;2014-10-29T19:52:54.000Z;17
2005-11-17T21:59:29.930Z;33.319;131.409;10;5.7;2016-11-10T01:14:38.869Z;
2002-10-02T19:48:24.330Z;33.325;132.258;357.9;4.7;2014-11-07T01:16:40.645Z;1
2001-10-02T12:14:21.940Z;33.328;135.387;33;4.7;2014-11-07T01:13:55.371Z;7
2005-11-15T20:20:45.790Z;33.336;132.102;15.9;5.7;2016-11-10T01:14:31.461Z;
2007-06-07T11:50:42.110Z;33.342;131.686;10;4.6;2014-11-07T01:32:40.044Z;
2004-09-05T17:19:34.060Z;33.349;137;10;4.6;2014-11-07T01:23:26.079Z;22
2010-05-13T11:01:14.690Z;33.367;131.495;104;4.8;2016-11-10T02:28:10.507Z;
2002-04-05T16:57:04.680Z;33.39;132.446;52.6;4.5;2014-11-07T01:15:21.595Z;24
2015-06-22T02:08:56.870Z;33.4073;132.3823;40.98;4.5;2015-09-01T00:53:53.040Z;24
2012-10-26T19:44:37.130Z;33.438;133.412;27.6;4.6;2014-11-07T01:49:08.934Z;24
2010-12-28T07:15:41.070Z;33.46;131.514;162.5;4.5;2014-11-07T01:43:15.998Z;
2012-12-22T06:15:31.180Z;33.472;132.123;54.9;4.6;2015-03-24T01:36:40.515Z;80
2016-08-15T04:36:47.970Z;33.478;131.8948;71.68;4.9;2016-11-15T02:21:49.040Z;41
2015-02-03T05:07:38.980Z;33.5045;132.7343;52.98;4.5;2015-05-02T14:07:08.040Z;6
2009-01-24T17:33:38.640Z;33.524;131.686;81.7;4.7;2015-03-24T02:06:31.134Z;
2016-07-01T05:39:58.300Z;33.5263;131.7613;78.9;4.9;2016-09-02T21:36:32.040Z;73
2001-01-09T04:37:48.610Z;33.569;132.124;48.9;4.9;2014-11-07T01:11:53.360Z;38
2005-05-01T16:23:57.940Z;33.611;130.244;10;4.6;2017-04-26T18:04:20.256Z;
2018-11-04T23:19:17.300Z;33.6271;135.2732;38.72;4.5;2018-11-05T00:19:33.979Z;17
2006-08-21T22:20:49.480Z;33.631;135.825;411.2;5.5;2016-11-10T00:20:45.258Z;
2005-04-19T21:11:28.420Z;33.637;130.179;18.7;5.5;2017-04-26T18:04:18.553Z;
2013-08-30T08:32:28.160Z;33.6457;135.8888;31.62;4.6;2013-11-06T01:33:33.000Z;
2005-04-20T00:09:46.860Z;33.646;130.275;39.3;4.7;2014-11-07T01:25:38.409Z;
2014-11-01T10:36:27.680Z;33.6533;131.9462;73.97;4.5;2015-01-20T09:03:08.040Z;22
2005-04-10T11:34:41.360Z;33.655;130.226;23.9;4.7;2014-11-07T01:25:32.198Z;18
2016-09-03T06:03:17.390Z;33.6599;135.1106;35.46;4.5;2016-12-03T02:54:36.040Z;12
2014-03-22T11:05:39.270Z;33.6617;131.8645;85.66;4.6;2015-01-31T00:12:19.693Z;81
2006-04-09T01:40:19.080Z;33.672;131.822;42;4.6;2014-11-07T01:28:44.617Z;2
2014-03-13T17:06:50.770Z;33.6842;131.8249;79;6.3;2017-10-11T20:47:07.661Z;
2006-03-04T18:38:14.750Z;33.689;135.1407;338;5.2;2016-11-10T00:20:29.040Z;
2001-04-03T12:14:41.630Z;33.712;131.918;64;4.6;2014-11-07T01:12:31.104Z;14
2005-03-22T06:55:35.140Z;33.718;130.208;10;4.9;2014-11-07T01:25:17.695Z;
2018-01-08T20:52:08.090Z;33.7236;132.1526;58.94;4.6;2018-04-03T01:40:23.040Z;56
2002-03-25T13:58:16.510Z;33.724;132.528;52.9;4.6;2014-11-07T01:15:14.011Z;20
2014-02-18T16:49:45.990Z;33.7552;135.9123;41.69;4.8;2014-04-30T21:18:25.000Z;2
2015-02-06T01:25:11.750Z;33.757;134.3989;10.8;4.7;2015-05-04T22:47:42.040Z;21
2012-09-08T01:41:25.180Z;33.773;132.206;52.8;4.6;2015-03-24T02:15:04.869Z;45
2011-03-11T09:24:04.420Z;33.806;134.631;10;4.5;2014-11-07T01:43:55.946Z;7
2005-03-20T01:53:41.830Z;33.807;130.131;10;6.6;2017-04-26T18:04:04.696Z;
2016-11-19T02:48:01.660Z;33.8144;135.42;41.96;5.3;2017-02-15T23:21:27.040Z;
2011-02-21T06:46:10.440Z;33.841;135.324;55;4.9;2015-03-24T02:11:09.505Z;66
2014-08-13T22:51:28.660Z;33.8501;131.888;81.85;4.5;2014-11-15T04:07:07.000Z;34
2017-08-15T19:38:56.120Z;33.8658;132.0971;58.11;4.5;2017-11-14T01:42:09.040Z;9
2007-04-26T00:02:58.500Z;33.901;133.453;49.7;5.1;2016-11-10T01:39:18.559Z;
2003-01-18T20:49:27.550Z;33.926;134.573;33;4.5;2014-11-07T01:17:36.365Z;7
2005-12-05T10:05:23.530Z;33.932;135.218;364.1;4.6;2014-11-07T01:27:50.956Z;4
2003-09-29T17:24:53.510Z;33.936;133.739;371.1;4.5;2014-11-07T01:19:59.645Z;24
2018-11-25T09:19:05.010Z;33.95;134.4942;38.19;4.6;2018-11-25T23:24:52.615Z;17
2011-10-04T10:19:30.410Z;33.969;134.041;42.5;4.8;2014-11-07T01:46:03.370Z;18
2012-01-08T15:37:28.030Z;33.982;135.475;55;4.8;2015-03-24T02:10:51.495Z;30
2001-03-25T20:40:51.440Z;34.017;132.542;42.9;5.2;2016-11-09T22:09:18.977Z;
2017-01-02T18:35:22.930Z;34.0275;136.4244;376.64;4.5;2017-03-27T23:53:19.040Z;231
2010-11-14T06:10:29.350Z;34.036;135.347;26.8;5;2016-11-10T02:36:03.996Z;
2011-08-09T23:13:21.820Z;34.056;135.528;62.6;4.8;2014-11-07T01:45:35.164Z;33
2005-05-26T18:17:20.970Z;34.07;133.623;38.3;4.8;2016-11-10T01:06:40.210Z;
2009-01-05T21:19:28.340Z;34.083;132.526;8.8;4.5;2014-11-07T01:38:10.429Z;3
2011-11-18T07:32:59.860Z;34.115;135.225;39.7;4.5;2014-11-07T01:46:22.383Z;15
2004-05-17T23:06:17.920Z;34.129;135.507;42.5;4.5;2014-11-07T01:22:20.499Z;6
2001-12-09T04:06:29.440Z;34.142;138.828;10;4.7;2014-11-07T01:14:27.338Z;17
2004-01-06T05:50:52.450Z;34.154;136.671;33.2;5.3;2016-11-10T00:22:45.498Z;
2016-04-14T15:25:39.860Z;34.1568;138.2967;267.53;4.5;2016-06-21T01:14:12.040Z;214
2003-06-08T04:58:34.180Z;34.159;136.349;379.6;4.7;2014-11-07T01:18:52.449Z;90
2005-07-12T16:53:00.760Z;34.195;138.558;33.3;4.6;2014-11-07T01:26:28.849Z;19
2014-11-12T01:13:57.240Z;34.2559;135.6032;62.38;4.6;2015-02-12T01:42:35.040Z;18
2007-07-16T08:24:19.110Z;34.261;135.947;48.7;4.5;2014-11-07T01:32:58.464Z;
2010-07-20T21:19:20.310Z;34.28;135.533;66.1;4.9;2015-03-24T01:10:42.108Z;
2013-11-18T19:10:45.430Z;34.3343;137.0475;328;5.6;2014-01-31T21:58:58.885Z;
2006-01-24T03:06:09.650Z;34.341;137.226;328.6;4.5;2014-11-07T01:28:09.201Z;
2005-06-29T14:18:04.780Z;34.352;129.227;14.6;4.5;2014-11-07T01:26:18.387Z;5
2014-08-25T18:42:19.280Z;34.353;134.9298;27.59;4.6;2014-11-22T02:06:36.000Z;10
2013-04-12T20:33:17.540Z;34.369;134.828;14;5.8;2018-11-04T09:53:26.885Z;
2016-07-17T09:43:25.540Z;34.3855;137.1185;338.92;4.7;2016-09-17T01:27:48.040Z;203
2005-05-28T20:55:12.010Z;34.395;137.551;296.4;5.2;2016-11-10T01:06:43.303Z;
2011-08-11T19:37:44.280Z;34.398;137.962;6.1;5;2014-11-07T01:45:35.735Z;
2001-05-18T07:28:44.600Z;34.403;136.186;372.4;4.6;2014-11-07T01:12:48.459Z;51
2009-06-10T04:07:02.580Z;34.456;136.626;351.5;5.1;2014-11-07T01:39:08.337Z;
2015-06-13T02:33:19.980Z;34.4653;137.4068;325.79;4.5;2015-08-20T00:43:55.040Z;230
2003-08-30T07:52:19.080Z;34.495;136.988;331.1;4.6;2014-11-07T01:19:36.932Z;32
2003-12-13T03:32:32.140Z;34.5;134.221;14.4;4.7;2014-11-07T01:20:44.755Z;13
2016-11-11T04:53:37.530Z;34.5025;136.8059;348.86;4.7;2017-02-09T03:02:18.040Z;308
2005-12-20T05:34:41.710Z;34.529;136.629;354.4;5;2014-11-07T01:27:55.159Z;
2018-09-02T21:47:50.490Z;34.5324;131.3736;21.28;4.5;2018-11-07T18:37:09.040Z;12
2013-08-03T00:56:15.280Z;34.5452;137.549;33.12;5.1;2015-01-30T05:20:56.492Z;
2005-01-09T16:22:06.520Z;34.562;136.705;327.4;4.8;2014-11-07T01:24:36.173Z;
2012-01-29T17:01:45.690Z;34.589;136.857;330.7;4.7;2015-03-24T01:25:17.425Z;169
2013-12-14T15:13:53.470Z;34.594;135.857;21.81;4.5;2014-02-21T23:00:54.000Z;
2011-08-01T14:58:09.060Z;34.631;138.433;13;5.9;2017-04-26T18:12:26.514Z;
2002-01-20T05:31:58.000Z;34.64;135.719;389.7;4.5;2014-11-07T01:14:43.035Z;1
2001-02-22T22:23:46.590Z;34.674;137.493;36.5;4.9;2014-11-07T01:12:11.066Z;42
2015-09-08T11:22:40.180Z;34.681;138.4074;32.88;4.5;2015-12-05T01:40:36.040Z;47
2004-08-02T00:08:03.110Z;34.739;135.094;397.2;4.6;2014-11-07T01:23:07.033Z;
2009-08-10T20:07:09.110Z;34.743;138.264;40.4;6.2;2018-09-28T19:59:16.306Z;
2018-08-14T11:51:01.100Z;34.7762;137.4787;51.64;4.6;2018-10-27T16:22:03.040Z;13
2008-08-05T09:57:57.470Z;34.78;137.877;287.2;4.5;2014-11-07T01:36:50.484Z;3
2015-03-13T15:12:49.400Z;34.7861;138.4738;216.84;4.5;2015-06-04T00:46:18.040Z;26
2018-06-18T15:31:24.860Z;34.788;135.61;10;4.6;2018-11-21T07:38:07.523Z;35
2007-04-15T03:19:30.390Z;34.807;136.239;15.7;5.1;2017-04-26T18:06:44.186Z;
2018-06-17T22:58:34.770Z;34.8246;135.6389;10.34;5.5;2018-11-04T09:38:22.925Z;19
2011-11-21T10:16:33.810Z;34.847;132.715;35;5.1;2015-03-24T01:56:35.601Z;
2018-04-14T06:13:28.860Z;34.8484;137.1366;10;4.5;2018-07-07T02:25:22.040Z;43
2018-06-26T08:00:14.240Z;34.8713;132.816;35.34;4.6;2018-09-21T16:25:55.040Z;58
2007-01-15T18:17:59.250Z;34.892;138.64;170.1;5.9;2016-11-10T01:33:39.568Z;
2010-03-12T17:32:08.340Z;34.898;138.021;15.3;5.2;2016-11-10T02:25:38.973Z;
2001-05-31T15:41:46.320Z;34.904;137.894;45.3;4.5;2014-11-07T01:12:52.441Z;27
2008-09-18T13:29:29.490Z;34.924;136.727;324.2;4.7;2014-11-07T01:37:13.170Z;
2011-11-24T19:35:30.920Z;34.947;132.745;34.1;4.5;2014-11-07T01:46:24.623Z;15
2007-10-16T01:16:14.400Z;34.976;136.74;328.2;4.8;2014-11-07T01:33:56.382Z;
2011-08-14T01:26:17.250Z;35.001;141.059;17.5;4.6;2014-11-07T01:45:36.400Z;57
2014-12-15T10:54:26.010Z;35.0032;140.4572;76.12;4.6;2015-03-04T21:55:05.040Z;9
2005-12-10T23:52:43.760Z;35.008;137.141;20;4.7;2014-11-07T01:27:52.532Z;1
2011-11-13T19:40:36.810Z;35.012;139.989;65;4.7;2014-11-07T01:46:20.959Z;6
2018-10-07T01:14:19.750Z;35.0158;137.4893;40.22;4.8;2018-11-07T01:00:01.040Z;114
2006-05-20T04:57:52.690Z;35.025;139.986;70.5;4.5;2014-11-07T01:29:09.032Z;
2011-06-03T16:57:31.560Z;35.027;132.325;10;5;2014-11-07T01:45:01.509Z;
2012-03-04T13:27:43.090Z;35.03;141.241;19.4;4.7;2014-11-07T01:47:10.927Z;1
2004-07-29T09:59:45.490Z;35.03;141.348;35;4.5;2014-11-07T01:23:01.595Z;1
2011-03-13T12:53:00.130Z;35.041;141.313;19.6;4.6;2014-11-07T01:44:06.171Z;27
2012-09-29T17:37:40.720Z;35.043;140.116;59.9;4.8;2014-11-07T01:48:56.601Z;15
2001-08-25T13:21:26.110Z;35.047;135.654;23.2;4.9;2016-11-09T23:19:40.960Z;
2004-08-20T20:33:04.150Z;35.05;141.115;27;5.3;2016-11-10T00:43:23.304Z;
2004-08-20T21:19:58.660Z;35.055;141.117;35.2;5.1;2016-11-10T00:43:24.010Z;
2004-08-20T04:47:39.740Z;35.057;141.235;40;4.6;2014-11-07T01:23:14.245Z;2
2014-05-15T09:48:14.620Z;35.0598;139.2843;126.87;4.8;2014-08-09T02:53:43.000Z;48
2011-01-29T09:31:33.030Z;35.063;141.31;35;4.7;2014-11-07T01:43:31.380Z;2
2007-09-21T00:25:58.840Z;35.066;140.405;78.9;4.5;2014-11-07T01:33:37.869Z;1
2007-09-21T13:40:32.390Z;35.068;141.134;19.3;4.7;2014-11-07T01:33:37.939Z;
2011-03-20T15:18:14.360Z;35.069;141.381;35;4.6;2014-11-07T01:44:15.744Z;2
2014-09-24T22:29:25.830Z;35.0716;141.4264;24.68;4.5;2014-12-20T00:53:56.040Z;17
2004-08-20T20:54:35.470Z;35.072;141.01;44.1;4.5;2014-11-07T01:23:14.773Z;3
2018-04-08T20:05:43.380Z;35.0732;132.5707;10;4.5;2018-06-30T01:11:35.040Z;50
2011-05-14T05:30:08.860Z;35.076;141.329;24.5;4.5;2014-11-07T01:44:50.909Z;3
2011-05-10T07:31:58.430Z;35.08;141.194;35;4.7;2014-11-07T01:44:48.593Z;8
2011-03-18T17:28:55.700Z;35.083;141.486;42;5.2;2014-11-07T01:44:13.835Z;
2018-04-08T17:10:56.840Z;35.1024;132.4956;10;4.6;2018-06-30T01:11:35.040Z;78
2011-03-19T08:31:44.440Z;35.106;141.11;42.7;4.5;2014-11-07T01:44:14.514Z;12
2004-08-20T21:13:52.840Z;35.107;141.105;39;4.5;2014-11-07T01:23:14.785Z;
2018-07-07T11:23:50.050Z;35.1073;140.6424;40;5.9;2018-09-27T14:03:43.040Z;29
2011-03-16T09:37:14.870Z;35.109;141.237;35;4.6;2014-11-07T01:44:10.695Z;4
2005-04-30T16:49:13.600Z;35.114;141.06;46.4;4.6;2014-11-07T01:25:43.027Z;4
2018-06-11T20:09:05.460Z;35.1148;140.5461;35;4.9;2018-09-07T17:47:00.040Z;21
2015-03-09T01:52:27.570Z;35.117;141.578;30.23;4.6;2015-05-28T00:48:39.040Z;44
2011-03-23T05:03:15.580Z;35.121;141.05;53.4;4.6;2014-11-07T01:44:18.475Z;5
2011-10-31T09:02:30.850Z;35.125;141.534;41.1;4.8;2014-11-07T01:46:12.863Z;29
